id_author_1,id_author_2,CommonNeighbor,AdamicAdar,JaccardCoefficient,PreferentialAttachment,ResourceAllocation,ShortestPath,CommonCountry,Label
1840384,1905225,0,0.269282508,0.047619048,112,0.024390244,0.5,0,-1
1840384,1914218,0,0.72134752,0.2,32,0.125,0.5,0,-1
1840401,1840409,6,2.790553133,0.714285714,36,0.833333333,1,6,-1
1840401,1843844,11,2.790553133,0.714285714,36,0.833333333,1,11,-1
1840404,1843394,2,0.345976256,0.111111111,24,0.055555556,0.5,2,-1
1840404,1849466,0,0.345976256,0.111111111,24,0.055555556,0.5,0,-1
1840404,1850859,2,0.345976256,0.111111111,24,0.055555556,0.5,2,-1
1840404,1856806,0,0.345976256,0.111111111,24,0.055555556,0.5,0,-1
1840404,1859414,2,2.164042561,0.157894737,72,0.75,1,2,-1
1840404,1859502,0,1.788671297,0.6,16,0.555555556,1,0,-1
1840404,1872296,2,0.345976256,0.090909091,32,0.055555556,0.5,2,-1
1840404,1873329,2,0.345976256,0.055555556,60,0.055555556,0.5,2,-1
1840404,1882496,0,1.788671297,0.6,16,0.555555556,1,0,-1
1840404,1883879,2,1.788671297,0.6,16,0.555555556,1,2,-1
1840404,1925838,2,0.345976256,0.090909091,32,0.055555556,0.5,2,-1
1840404,1929461,2,0.345976256,0.111111111,24,0.055555556,0.5,2,-1
1840404,1929661,2,0.345976256,0.055555556,60,0.055555556,0.5,2,-1
1840404,1934678,2,0.345976256,0.0625,52,0.055555556,0.5,2,-1
1840404,1942100,0,0.345976256,0.090909091,32,0.055555556,0.5,0,-1
1840409,1843844,6,2.790553133,0.714285714,36,0.833333333,1,6,-1
1840421,1842081,2,0.303413076,0.052631579,64,0.037037037,0.5,2,-1
1840421,1843105,0,0.269282508,0.041666667,144,0.024390244,0.5,0,-1
1840421,1845379,4,0.269282508,0.045454545,112,0.024390244,0.5,4,-1
1840421,1850116,2,0.269282508,0.034482759,224,0.024390244,0.5,2,-1
1840421,1850125,4,0.269282508,0.045454545,112,0.024390244,0.5,4,-1
1840421,1850145,4,0.269282508,0.028571429,320,0.024390244,0.5,4,-1
1840421,1850515,4,0.333808201,0.043478261,128,0.05,0.5,4,-1
1840421,1851620,0,0.303413076,0.043478261,128,0.037037037,0.5,0,-1
1840421,1851795,0,0.455119613,0.05,80,0.111111111,0.5,0,-1
1840421,1854505,0,0.333808201,0.058823529,32,0.05,0.5,0,-1
1840421,1854967,4,0.269282508,0.034482759,224,0.024390244,0.5,4,-1
1840421,1854987,4,0.269282508,0.041666667,144,0.024390244,0.5,4,-1
1840421,1856759,0,0.269282508,0.025,400,0.024390244,0.5,0,-1
1840421,1859305,0,0.303413076,0.034482759,224,0.037037037,0.5,0,-1
1840421,1862904,0,0.621334935,0.058823529,32,0.2,0.5,0,-1
1840421,1863431,4,5.04386591,0.212765957,656,1.373611111,1,4,-1
1840421,1864125,4,0.333808201,0.043478261,128,0.05,0.5,4,-1
1840421,1864624,0,1.085075882,0.176470588,64,0.198001355,1,0,-1
1840421,1865754,0,0.603090709,0.066666667,256,0.074390244,0.5,0,-1
1840421,1870837,2,1.803368801,0.075,432,0.5625,1,2,-1
1840421,1871987,0,0.603090709,0.076923077,192,0.074390244,0.5,0,-1
1840421,1872579,0,0.269282508,0.034482759,224,0.024390244,0.5,0,-1
1840421,1872614,2,0.303413076,0.043478261,128,0.037037037,0.5,2,-1
1840421,1875328,2,0.303413076,0.052631579,64,0.037037037,0.5,2,-1
1840421,1875917,2,0.303413076,0.045454545,112,0.037037037,0.5,2,-1
1840421,1879139,0,0.303413076,0.043478261,128,0.037037037,0.5,0,-1
1840421,1879286,0,0.303413076,0.034482759,224,0.037037037,0.5,0,-1
1840421,1879889,2,0.455119613,0.05,80,0.111111111,0.5,2,-1
1840421,1880320,0,0.694481961,0.117647059,48,0.1125,1,0,-1
1840421,1880435,0,0.629956268,0.105263158,80,0.086890244,1,0,-1
1840421,1881962,2,0.303413076,0.047619048,96,0.037037037,0.5,2,-1
1840421,1882308,0,0.333808201,0.045454545,112,0.05,0.5,0,-1
1840421,1882546,2,0.303413076,0.047619048,96,0.037037037,0.5,2,-1
1840421,1882681,0,0.303413076,0.052631579,64,0.037037037,0.5,0,-1
1840421,1882884,0,0.603090709,0.076923077,192,0.074390244,0.5,0,-1
1840421,1883602,2,0.303413076,0.047619048,96,0.037037037,0.5,2,-1
1840421,1883675,2,0.303413076,0.043478261,128,0.037037037,0.5,2,-1
1840421,1883719,2,0.303413076,0.043478261,128,0.037037037,0.5,2,-1
1840421,1883730,0,0.333808201,0.045454545,112,0.05,0.5,0,-1
1840421,1884122,0,0.303413076,0.052631579,64,0.037037037,0.5,0,-1
1840421,1884221,4,0.269282508,0.045454545,112,0.024390244,0.5,4,-1
1840421,1884484,0,3.034448003,0.411764706,128,0.711890244,1,0,-1
1840421,1884533,2,0.269282508,0.045454545,112,0.024390244,0.5,2,-1
1840421,1885543,2,0.269282508,0.045454545,112,0.024390244,0.5,2,-1
1840421,1885568,0,3.034448003,0.411764706,128,0.711890244,1,0,-1
1840421,1885962,0,3.034448003,0.411764706,128,0.711890244,1,0,-1
1840421,1885975,0,3.034448003,0.411764706,128,0.711890244,1,0,-1
1840421,1886706,0,0.303413076,0.0625,16,0.037037037,0.5,0,-1
1840421,1886924,0,0.269282508,0.052631579,64,0.024390244,0.5,0,-1
1840421,1888879,4,0.269282508,0.034482759,224,0.024390244,0.5,4,-1
1840421,1890621,0,0.455119613,0.05,80,0.111111111,0.5,0,-1
1840421,1895713,0,0.455119613,0.05,80,0.111111111,0.5,0,-1
1840421,1896254,4,0.269282508,0.034482759,224,0.024390244,0.5,4,-1
1840421,1896733,0,0.269282508,0.034482759,224,0.024390244,0.5,0,-1
1840421,1899807,4,0.333808201,0.058823529,32,0.05,0.5,4,-1
1840421,1902691,2,1.385434356,0.176470588,64,0.349537037,1,2,-1
1840421,1903029,2,0.269282508,0.052631579,64,0.024390244,0.5,2,-1
1840421,1904927,1,0.621334935,0.058823529,32,0.2,0.5,1,-1
1840421,1905225,0,0.269282508,0.034482759,224,0.024390244,0.5,0,-1
1840421,1914218,0,1.385434356,0.176470588,64,0.349537037,1,0,-1
1840421,1915092,0,0.303413076,0.043478261,128,0.037037037,0.5,0,-1
1840421,1917028,2,0.303413076,0.0625,16,0.037037037,0.5,2,-1
1840421,1930831,4,0.333808201,0.043478261,128,0.05,0.5,4,-1
1840421,1934033,2,0.303413076,0.052631579,64,0.037037037,0.5,2,-1
1840421,1934377,0,0.333808201,0.043478261,128,0.05,0.5,0,-1
1840421,1934826,2,0.303413076,0.052631579,64,0.037037037,0.5,2,-1
1840421,1935420,0,0.333808201,0.043478261,128,0.05,0.5,0,-1
1840428,1840444,6,1.820478453,0.5,9,0.666666667,1,6,-1
1840428,1896333,6,1.820478453,0.5,9,0.666666667,1,6,-1
1840428,1896808,6,1.820478453,0.5,9,0.666666667,1,6,-1
1840432,1846699,11,4.627700299,0.733333333,168,1.022222222,1,11,-1
1840432,1846741,0,0.378923182,0.076923077,24,0.071428571,0.5,0,-1
1840432,1849210,11,4.604193876,0.846153846,144,1.01031746,1,11,-1
1840432,1874830,11,4.604193876,0.846153846,144,1.01031746,1,11,-1
1840432,1878286,11,4.604193876,0.846153846,144,1.01031746,1,11,-1
1840432,1879134,11,4.604193876,0.846153846,144,1.01031746,1,11,-1
1840432,1885594,11,4.604193876,0.846153846,144,1.01031746,1,11,-1
1840432,1885899,9,3.662089772,0.692307692,120,0.771428571,1,9,-1
1840432,1886212,11,4.604193876,0.846153846,144,1.01031746,1,11,-1
1840432,1889215,9,3.248620421,0.615384615,108,0.682539683,1,9,-1
1840432,1895155,2,0.378923182,0.076923077,24,0.071428571,0.5,2,-1
1840432,1897309,9,3.248620421,0.615384615,108,0.682539683,1,9,-1
1840432,1902236,0,3.662089772,0.692307692,120,0.771428571,1,0,-1
1840432,1902263,9,3.662089772,0.692307692,120,0.771428571,1,9,-1
1840444,1896333,6,1.820478453,0.5,9,0.666666667,1,6,-1
1840444,1896808,6,1.820478453,0.5,9,0.666666667,1,6,-1
1840460,1847984,2,0.352956124,0.058823529,72,0.058823529,0.5,2,-1
1840460,1849625,1,0,0,6,0,1,1,-1
1840460,1858187,2,0.352956124,0.058823529,72,0.058823529,0.5,2,-1
1840460,1858227,2,0.352956124,0.058823529,72,0.058823529,0.5,2,-1
1840460,1858234,2,2.224678564,0.210526316,102,0.6625,1,2,-1
1840460,1858308,2,0.352956124,0.058823529,72,0.058823529,0.5,2,-1
1840460,1863306,0,0.36067376,0.0625,66,0.0625,0.5,0,-1
1840460,1864542,0,0.36067376,0.0625,66,0.0625,0.5,0,-1
1840460,1872414,0,1.956299753,0.571428571,30,0.521323529,1,0,-1
1840460,1875514,0,0.352956124,0.058823529,72,0.058823529,0.5,0,-1
1840460,1877083,0,0.36067376,0.0625,66,0.0625,0.5,0,-1
1840460,1877101,0,0.36067376,0.0625,66,0.0625,0.5,0,-1
1840460,1877404,0,0.36067376,0.0625,66,0.0625,0.5,0,-1
1840460,1877407,0,0.36067376,0.0625,66,0.0625,0.5,0,-1
1840460,1877421,0,0.36067376,0.0625,66,0.0625,0.5,0,-1
1840460,1877446,0,0.36067376,0.0625,66,0.0625,0.5,0,-1
1840460,1878143,2,0.352956124,0.058823529,72,0.058823529,0.5,2,-1
1840460,1878192,0,0.36067376,0.045454545,102,0.0625,0.5,0,-1
1840460,1878325,0,0.36067376,0.0625,66,0.0625,0.5,0,-1
1840460,1878327,0,0.36067376,0.0625,66,0.0625,0.5,0,-1
1840460,1883045,2,0.352956124,0.058823529,72,0.058823529,0.5,2,-1
1840460,1883435,0,0.352956124,0.058823529,72,0.058823529,0.5,0,-1
1840460,1883883,2,0.352956124,0.058823529,72,0.058823529,0.5,2,-1
1840460,1884460,2,0.352956124,0.058823529,72,0.058823529,0.5,2,-1
1840460,1884487,2,0.352956124,0.058823529,72,0.058823529,0.5,2,-1
1840460,1884997,2,0.352956124,0.058823529,72,0.058823529,0.5,2,-1
1840460,1885646,0,1.956299753,0.571428571,30,0.521323529,1,0,-1
1840460,1885648,3,1.956299753,0.571428571,30,0.521323529,1,3,-1
1840481,1851422,0,2.713340853,0.555555556,48,0.791666667,1,0,-1
1840481,1896246,0,2.636128574,0.714285714,36,0.75,1,0,-1
1840481,1930849,0,0.961796694,0.285714286,18,0.25,0.5,0,-1
1840481,1935277,0,0.961796694,0.285714286,18,0.25,0.5,0,-1
1840507,1840524,3,1.820478453,0.181818182,30,0.666666667,1,3,-1
1840507,1859377,2,0.434294482,0.111111111,21,0.1,0.5,2,-1
1840507,1888527,0,0.434294482,0.111111111,21,0.1,0.5,0,-1
1840507,1888868,0,0.434294482,0.111111111,21,0.1,0.5,0,-1
1840507,1896990,2,0.434294482,0.111111111,21,0.1,0.5,2,-1
1840507,1897743,0,0.434294482,0.111111111,21,0.1,0.5,0,-1
1840507,1897766,2,0.434294482,0.111111111,21,0.1,0.5,2,-1
1840507,1898012,2,0.434294482,0.111111111,21,0.1,0.5,2,-1
1840507,1924454,4,1.344533709,0.5,9,0.433333333,1,4,-1
1840507,1933408,3,1.344533709,0.5,9,0.433333333,1,3,-1
1840520,1872253,4,1.155571138,0.3,40,0.224242424,0.5,4,-1
1840520,1873855,6,0.738538746,0.2,32,0.133333333,0.5,6,-1
1840520,1878699,6,0.738538746,0.181818182,40,0.133333333,0.5,6,-1
